Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_Name,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2024-06494,2024-04-06,2024-04-08,Standard Class,Bryan Gonzalez MD,Corporate,San Francisco,California,West,Furniture,Tables,Compact Writing Desk,2104.53,8,0.05,105.92
ORD-2024-03159,2024-04-06,2024-04-10,Standard Class,Lauren Freeman,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Glass Display Case,1149.94,4,0.0,263.42
ORD-2024-09252,2024-04-06,2024-04-11,Standard Class,Larry Rowland,Corporate,Orlando,Florida,South,Furniture,Furnishings,Desk Organizer Set,172.05,4,0.0,35.23
ORD-2024-08455,2024-04-07,2024-04-10,Standard Class,Nicole Floyd,Consumer,Columbus,Ohio,Central,Office Supplies,Paper,Cardstock 250 Sheets,137.14,7,0.25,39.93
ORD-2024-01289,2024-04-07,2024-04-12,Standard Class,Jamie Solomon,Consumer,Atlanta,Georgia,East,Furniture,Bookcases,Metal Storage Shelf,102.17,1,0.15,13.94
ORD-2024-00329,2024-04-07,2024-04-08,Standard Class,Jeremy Sampson,Consumer,Atlanta,Georgia,East,Furniture,Furnishings,Filing Cabinet 3-Drawer,206.16,1,0.0,25.07
ORD-2024-03877,2024-04-07,2024-04-10,Standard Class,Javier Stanley,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Presentation Binder,14.07,1,0.3,3.31
ORD-2024-04156,2024-04-07,2024-04-13,Same Day,William Weber,Consumer,Minneapolis,Minnesota,Central,Furniture,Tables,Corner Desk L-Shape,394.77,1,0.0,80.59
ORD-2024-03106,2024-04-07,2024-04-10,Standard Class,Michael Gibson,Consumer,Portland,Oregon,West,Furniture,Bookcases,5-Shelf Bookcase Oak,631.14,4,0.0,-26.4
ORD-2024-05784,2024-04-07,2024-04-11,Standard Class,Sandra Casey,Corporate,San Francisco,California,West,Furniture,Chairs,Task Chair Standard,1217.27,10,0.25,-192.21
ORD-2024-02833,2024-04-07,2024-04-11,First Class,Grace Swanson,Consumer,Seattle,Washington,West,Office Supplies,Binders,Report Covers 25-Pack,33.89,2,0.0,13.13
ORD-2024-03242,2024-04-07,2024-04-09,First Class,Phillip Turner,Consumer,San Francisco,California,West,Furniture,Bookcases,5-Shelf Bookcase Oak,493.68,3,0.2,42.57
ORD-2024-02888,2024-04-08,2024-04-11,Standard Class,Matthew Perez,Consumer,Milwaukee,Wisconsin,Central,Furniture,Tables,Corner Desk L-Shape,380.5,1,0.0,76.08
ORD-2024-02750,2024-04-08,2024-04-15,Second Class,Lisa Mosley,Corporate,St. Louis,Missouri,Central,Office Supplies,Storage,Label Maker Pro,447.18,14,0.25,160.38
ORD-2024-07160,2024-04-08,2024-04-11,Standard Class,Matthew Reynolds,Consumer,San Antonio,Texas,South,Furniture,Tables,Compact Writing Desk,499.74,2,0.1,-25.85
ORD-2024-06431,2024-04-08,2024-04-13,Standard Class,John Ortiz,Corporate,San Diego,California,West,Furniture,Tables,Conference Table 8ft,8574.07,10,0.0,797.1
ORD-2024-01479,2024-04-08,2024-04-14,Standard Class,Lisa Morris,Consumer,Minneapolis,Minnesota,Central,Technology,Phones,Google Pixel 8,2038.96,3,0.05,504.25
ORD-2024-06048,2024-04-08,2024-04-13,Standard Class,Shannon Thompson,Home Office,Tampa,Florida,South,Office Supplies,Art Supplies,Pencil Set Mechanical,68.05,4,0.0,24.62
ORD-2024-01461,2024-04-08,2024-04-13,Second Class,Jacqueline Davis,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,Webcam HD 1080p,743.46,11,0.0,175.76
ORD-2024-08314,2024-04-08,2024-04-10,Standard Class,Brenda Marsh,Home Office,Phoenix,Arizona,West,Technology,Phones,Samsung Galaxy S24,4009.14,5,0.0,1048.62
ORD-2024-01822,2024-04-08,2024-04-10,Standard Class,Brittany Riley,Corporate,Charlotte,North Carolina,East,Furniture,Chairs,Executive Leather Chair,889.34,2,0.0,1.74
ORD-2024-03393,2024-04-09,2024-04-11,First Class,John Taylor,Consumer,Indianapolis,Indiana,Central,Technology,Phones,Samsung Galaxy S24,719.08,1,0.25,87.51
ORD-2024-09253,2024-04-09,2024-04-13,First Class,Deborah Smith,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Drawer Organizer,38.54,2,0.15,6.44
ORD-2024-08943,2024-04-09,2024-04-16,Standard Class,Ronald Young,Home Office,Orlando,Florida,South,Technology,Accessories,AirPods Pro,355.09,2,0.25,5.27
ORD-2024-04659,2024-04-10,2024-04-13,Standard Class,Zachary Swanson MD,Corporate,New Orleans,Louisiana,South,Technology,Accessories,Logitech MX Master,169.1,3,0.4,11.62
ORD-2024-02829,2024-04-10,2024-04-13,Standard Class,Stephen Anderson,Corporate,Memphis,Tennessee,South,Furniture,Furnishings,Filing Cabinet 3-Drawer,1500.22,7,0.0,-42.72
ORD-2024-09109,2024-04-10,2024-04-14,Second Class,David Wang,Corporate,Orlando,Florida,South,Office Supplies,Art Supplies,Pencil Set Mechanical,47.05,3,0.0,22.48
ORD-2024-09973,2024-04-10,2024-04-15,Same Day,Gregory Ward,Home Office,Nashville,Tennessee,South,Furniture,Bookcases,Metal Storage Shelf,221.53,2,0.2,-27.34
ORD-2024-09104,2024-04-10,2024-04-15,Standard Class,Kristy Ramos,Home Office,Richmond,Virginia,East,Furniture,Bookcases,5-Shelf Bookcase Oak,699.56,5,0.15,105.55
ORD-2024-01830,2024-04-10,2024-04-15,Second Class,Robert Hendrix,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,3-Ring Binder Set,125.02,6,0.0,39.81
ORD-2024-02122,2024-04-10,2024-04-14,Standard Class,Sandra Hines,Home Office,Milwaukee,Wisconsin,Central,Technology,Laptops,MacBook Air M3,2050.7,2,0.2,384.13
ORD-2024-09510,2024-04-10,2024-04-15,Second Class,Brian Maldonado,Consumer,Boston,Massachusetts,East,Technology,Accessories,AirPods Pro,1840.79,8,0.05,212.95
ORD-2024-06152,2024-04-10,2024-04-13,Standard Class,Jared Madden,Home Office,Houston,Texas,Central,Office Supplies,Binders,Expanding File Folder,9.25,1,0.15,0.99
ORD-2024-04240,2024-04-10,2024-04-13,Standard Class,Dean Thomas,Home Office,Kansas City,Missouri,Central,Office Supplies,Storage,Tape Dispenser Heavy,36.08,2,0.0,16.06
ORD-2024-09351,2024-04-10,2024-04-13,Second Class,Jesus Sawyer,Consumer,San Antonio,Texas,South,Furniture,Furnishings,Whiteboard 48x36,370.35,3,0.05,1.19
ORD-2024-05919,2024-04-11,2024-04-13,Second Class,Matthew Freeman,Home Office,Phoenix,Arizona,West,Office Supplies,Art Supplies,Marker Set 24-Color,25.26,1,0.1,7.13
ORD-2024-02528,2024-04-11,2024-04-14,Second Class,David Hunter,Corporate,Minneapolis,Minnesota,Central,Office Supplies,Storage,Label Maker Pro,70.41,2,0.25,3.31
ORD-2024-07999,2024-04-11,2024-04-15,First Class,Chad Morales,Home Office,New Orleans,Louisiana,South,Furniture,Furnishings,Whiteboard 48x36,442.76,4,0.15,46.89
ORD-2024-00052,2024-04-11,2024-04-17,Standard Class,Danny Morgan,Corporate,Denver,Colorado,West,Furniture,Bookcases,Glass Display Case,888.78,3,0.05,55.53
ORD-2024-01765,2024-04-11,2024-04-13,Standard Class,Haley May,Consumer,Salt Lake City,Utah,West,Furniture,Chairs,Executive Leather Chair,1385.93,4,0.25,-106.5
ORD-2024-04994,2024-04-11,2024-04-15,Standard Class,Ronald Baxter,Consumer,Washington,District of Columbia,East,Office Supplies,Paper,Sticky Notes Bulk Pack,76.28,5,0.15,8.84
ORD-2024-00007,2024-04-11,2024-04-17,Standard Class,Abigail Shaffer,Consumer,Detroit,Michigan,Central,Technology,Phones,iPhone 15 Pro,1602.37,2,0.15,248.39
ORD-2024-03330,2024-04-11,2024-04-15,Second Class,Kenneth Carroll,Home Office,Boston,Massachusetts,East,Furniture,Bookcases,Glass Display Case,321.47,2,0.4,-34.46
ORD-2024-01170,2024-04-11,2024-04-14,Standard Class,Patricia Hayes,Home Office,Baltimore,Maryland,East,Office Supplies,Binders,Presentation Binder,21.49,1,0.0,7.14
ORD-2024-07359,2024-04-12,2024-04-18,First Class,Cameron Torres,Corporate,Seattle,Washington,West,Furniture,Bookcases,5-Shelf Bookcase Oak,185.62,1,0.05,33.88
ORD-2024-06413,2024-04-12,2024-04-16,Second Class,Andres Marshall,Consumer,San Diego,California,West,Office Supplies,Binders,3-Ring Binder Set,48.88,3,0.25,3.0
ORD-2024-01486,2024-04-12,2024-04-16,Standard Class,Timothy Clark,Corporate,New Orleans,Louisiana,South,Technology,Phones,Google Pixel 8,2510.22,4,0.1,233.32
ORD-2024-08341,2024-04-12,2024-04-17,Second Class,Carl Pennington,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,Sticky Notes Bulk Pack,82.39,4,0.0,23.99
ORD-2024-05789,2024-04-12,2024-04-16,Second Class,Barbara Wagner,Home Office,San Francisco,California,West,Technology,Laptops,HP Spectre x360,5320.19,6,0.15,914.16
ORD-2024-08595,2024-04-12,2024-04-17,First Class,Wanda Hughes,Consumer,Nashville,Tennessee,South,Office Supplies,Binders,Presentation Binder,57.29,3,0.0,25.95
ORD-2024-05330,2024-04-12,2024-04-16,Second Class,Gary Greer,Consumer,Miami,Florida,East,Furniture,Furnishings,Desk Lamp LED,53.94,1,0.05,7.87
ORD-2024-08550,2024-04-12,2024-04-15,Standard Class,Scott Hansen,Consumer,New Orleans,Louisiana,South,Furniture,Bookcases,5-Shelf Bookcase Oak,392.07,2,0.0,61.42
ORD-2024-05321,2024-04-13,2024-04-15,Second Class,Nicole Wallace DDS,Home Office,Portland,Oregon,West,Technology,Phones,Samsung Galaxy S24,6884.39,10,0.15,696.41
ORD-2024-03438,2024-04-13,2024-04-18,Second Class,Brian Ibarra,Consumer,Atlanta,Georgia,East,Technology,Phones,Google Pixel 8,3177.7,5,0.15,149.32
ORD-2024-09289,2024-04-13,2024-04-19,Standard Class,Randall Stokes,Corporate,Charlotte,North Carolina,East,Technology,Monitors,"ASUS ProArt 27""",1817.03,4,0.2,119.04
ORD-2024-03688,2024-04-13,2024-04-17,Standard Class,John Jackson,Home Office,Phoenix,Arizona,West,Office Supplies,Binders,Expanding File Folder,78.25,7,0.0,35.05
ORD-2024-07475,2024-04-13,2024-04-17,Same Day,Sylvia Clark,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,Legal Pads 12-Pack,158.59,6,0.0,61.36
ORD-2024-06715,2024-04-13,2024-04-16,Second Class,Devon Davis,Corporate,Louisville,Kentucky,South,Furniture,Chairs,Task Chair Standard,656.05,4,0.0,-24.82
ORD-2024-02519,2024-04-13,2024-04-17,Standard Class,David Yoder,Corporate,Boston,Massachusetts,East,Furniture,Bookcases,Glass Display Case,963.28,4,0.25,-24.98
ORD-2024-08193,2024-04-13,2024-04-17,Same Day,Megan Hernandez,Home Office,Nashville,Tennessee,South,Furniture,Chairs,Standing Desk Stool,1256.66,7,0.1,66.37
ORD-2024-09075,2024-04-13,2024-04-15,Same Day,Charles Dougherty,Home Office,Tampa,Florida,South,Office Supplies,Binders,Presentation Binder,158.1,8,0.0,24.94
ORD-2024-06265,2024-04-13,2024-04-16,Standard Class,Sylvia Dalton,Home Office,Charlotte,North Carolina,East,Office Supplies,Binders,Expanding File Folder,24.36,2,0.0,6.91
ORD-2024-02539,2024-04-14,2024-04-19,Standard Class,Hunter Robinson,Consumer,Portland,Oregon,West,Office Supplies,Binders,Expanding File Folder,20.4,2,0.2,6.94
ORD-2024-00011,2024-04-14,2024-04-16,First Class,Monica Herrera,Corporate,Columbus,Ohio,Central,Technology,Accessories,AirPods Pro,211.56,1,0.2,38.56
ORD-2024-02172,2024-04-14,2024-04-17,Standard Class,Stacy Johnson,Home Office,San Diego,California,West,Furniture,Bookcases,5-Shelf Bookcase Oak,486.46,3,0.1,14.7
ORD-2024-05041,2024-04-14,2024-04-18,Standard Class,Michael Jackson,Consumer,Portland,Oregon,West,Office Supplies,Art Supplies,Highlighter 12-Pack,65.16,6,0.3,15.45
ORD-2024-09775,2024-04-14,2024-04-17,Standard Class,Jonathan Howe,Consumer,Las Vegas,Nevada,West,Furniture,Tables,Corner Desk L-Shape,768.26,2,0.15,108.03
ORD-2024-07196,2024-04-14,2024-04-16,First Class,Michael Arnold,Corporate,Tampa,Florida,South,Technology,Monitors,"Samsung Curved 34""",3631.25,7,0.05,592.07
ORD-2024-07149,2024-04-14,2024-04-18,Standard Class,Alexandria Carrillo,Consumer,Birmingham,Alabama,South,Furniture,Bookcases,5-Shelf Bookcase Oak,358.58,2,0.05,48.48
ORD-2024-04012,2024-04-14,2024-04-16,Second Class,Sherry Porter,Consumer,Detroit,Michigan,Central,Technology,Monitors,"Dell UltraSharp 27""",5607.67,12,0.0,959.4
ORD-2024-01213,2024-04-14,2024-04-19,First Class,Daniel White,Corporate,Richmond,Virginia,East,Furniture,Bookcases,5-Shelf Bookcase Oak,148.13,1,0.1,-6.76
ORD-2024-02483,2024-04-14,2024-04-19,Second Class,Paige Hernandez,Consumer,Nashville,Tennessee,South,Furniture,Chairs,Standing Desk Stool,430.92,2,0.05,-1.01
ORD-2024-08322,2024-04-15,2024-04-18,Standard Class,Cody Love,Corporate,New Orleans,Louisiana,South,Furniture,Furnishings,Desk Organizer Set,274.35,7,0.0,1.65
ORD-2024-09696,2024-04-15,2024-04-21,Standard Class,Kelly Cox,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,USB-C Hub 10-in-1,29.33,1,0.3,3.53
ORD-2024-04048,2024-04-15,2024-04-20,Second Class,Amber Turner,Consumer,Denver,Colorado,West,Technology,Laptops,Dell XPS 15,7985.05,7,0.1,653.02
ORD-2024-04712,2024-04-15,2024-04-19,Standard Class,Kelly Harris,Home Office,Baltimore,Maryland,East,Office Supplies,Paper,Sticky Notes Bulk Pack,44.5,3,0.05,19.31
ORD-2024-09984,2024-04-15,2024-04-19,Standard Class,Rebecca White,Consumer,Denver,Colorado,West,Furniture,Furnishings,Filing Cabinet 3-Drawer,138.16,1,0.3,0.47
ORD-2024-07155,2024-04-15,2024-04-22,Same Day,Daniel Molina,Home Office,Phoenix,Arizona,West,Furniture,Tables,Conference Table 8ft,4531.33,5,0.1,-301.02
ORD-2024-04070,2024-04-15,2024-04-20,Standard Class,Clifford Murphy DVM,Consumer,Birmingham,Alabama,South,Furniture,Tables,Standing Desk Electric,1186.22,2,0.0,143.16
ORD-2024-04834,2024-04-15,2024-04-19,Standard Class,Samantha Carter,Corporate,Seattle,Washington,West,Technology,Accessories,Logitech MX Master,161.86,2,0.05,13.64
ORD-2024-04605,2024-04-15,2024-04-18,Standard Class,Matthew Doyle,Corporate,Las Vegas,Nevada,West,Office Supplies,Binders,3-Ring Binder Set,43.96,2,0.05,6.88
ORD-2024-05234,2024-04-16,2024-04-22,Standard Class,Anthony Berg,Corporate,Salt Lake City,Utah,West,Technology,Accessories,USB-C Hub 10-in-1,166.44,4,0.1,45.23
ORD-2024-06510,2024-04-16,2024-04-20,Standard Class,Frank Fitzgerald,Consumer,Detroit,Michigan,Central,Office Supplies,Art Supplies,Highlighter 12-Pack,11.55,1,0.05,4.91
ORD-2024-04608,2024-04-16,2024-04-17,First Class,Rebecca Gibson,Consumer,Richmond,Virginia,East,Technology,Phones,Samsung Galaxy S24,3263.17,4,0.1,172.13
ORD-2024-06385,2024-04-16,2024-04-19,First Class,Ruben Benton,Corporate,Richmond,Virginia,East,Technology,Accessories,Logitech MX Master,181.62,2,0.2,35.39
ORD-2024-00141,2024-04-16,2024-04-21,Second Class,Cheyenne Horton,Consumer,Jacksonville,Florida,East,Office Supplies,Storage,Label Maker Pro,52.35,1,0.0,16.93
ORD-2024-02553,2024-04-16,2024-04-18,Standard Class,Howard Thompson,Corporate,New York,New York,East,Technology,Phones,Samsung Galaxy S24,852.61,1,0.0,171.86
ORD-2024-00320,2024-04-16,2024-04-20,Standard Class,Connie Brown,Home Office,Birmingham,Alabama,South,Technology,Laptops,ThinkPad X1 Carbon,2544.96,3,0.25,-13.38
ORD-2024-04019,2024-04-17,2024-04-22,Standard Class,Shannon Sosa,Consumer,Sacramento,California,West,Technology,Laptops,ThinkPad X1 Carbon,1068.87,1,0.1,144.86
ORD-2024-08151,2024-04-17,2024-04-20,Standard Class,Maria Brennan,Consumer,Portland,Oregon,West,Technology,Phones,Samsung Galaxy S24,1497.15,2,0.2,261.82
ORD-2024-02657,2024-04-17,2024-04-22,Second Class,Paul Keller,Consumer,Louisville,Kentucky,South,Technology,Phones,Google Pixel 8,2122.56,5,0.3,-100.0
ORD-2024-02636,2024-04-17,2024-04-20,Second Class,Jacob Wu,Consumer,Birmingham,Alabama,South,Technology,Monitors,"Dell UltraSharp 27""",884.52,2,0.0,123.21
ORD-2024-09346,2024-04-17,2024-04-19,First Class,Carlos Reid,Consumer,New Orleans,Louisiana,South,Technology,Phones,Samsung Galaxy S24,1442.91,2,0.2,38.49
ORD-2024-02862,2024-04-17,2024-04-20,Standard Class,Ashley Reese,Consumer,Las Vegas,Nevada,West,Furniture,Chairs,Ergonomic Mesh Chair,246.74,1,0.2,16.6
ORD-2024-08087,2024-04-17,2024-04-22,Standard Class,Victor Ruiz,Consumer,Denver,Colorado,West,Furniture,Bookcases,Glass Display Case,818.79,3,0.1,109.51
ORD-2024-00742,2024-04-17,2024-04-23,Same Day,Manuel Brock,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Google Pixel 8,1482.22,2,0.0,431.81
ORD-2024-03552,2024-04-17,2024-04-21,Second Class,Sarah Stewart,Consumer,Portland,Oregon,West,Technology,Laptops,MacBook Air M3,4824.21,4,0.0,1178.94
ORD-2024-03280,2024-04-18,2024-04-21,Standard Class,Brenda Payne,Consumer,San Antonio,Texas,South,Office Supplies,Storage,Label Maker Pro,137.48,3,0.0,23.61
ORD-2024-05876,2024-04-18,2024-04-21,Standard Class,Jennifer Reilly,Corporate,San Diego,California,West,Office Supplies,Art Supplies,Pencil Set Mechanical,70.18,4,0.0,34.8
ORD-2024-06867,2024-04-18,2024-04-21,Standard Class,Stacy Stein,Consumer,Dallas,Texas,Central,Office Supplies,Paper,Cardstock 250 Sheets,92.88,3,0.05,33.02
ORD-2024-04108,2024-04-18,2024-04-22,Second Class,James Cox,Consumer,Detroit,Michigan,Central,Technology,Laptops,ThinkPad X1 Carbon,1456.49,2,0.4,-68.35
ORD-2024-03385,2024-04-18,2024-04-23,Second Class,Jeffrey Vaughn,Consumer,San Diego,California,West,Technology,Laptops,HP Spectre x360,2227.58,2,0.0,765.04
ORD-2024-04324,2024-04-18,2024-04-22,Standard Class,Melanie Preston,Consumer,Richmond,Virginia,East,Office Supplies,Binders,Report Covers 25-Pack,28.09,2,0.0,6.51
ORD-2024-00071,2024-04-18,2024-04-22,Second Class,Jordan Henderson,Consumer,Columbus,Ohio,Central,Technology,Laptops,Dell XPS 15,2767.53,2,0.0,521.23
ORD-2024-02290,2024-04-18,2024-04-23,First Class,Belinda Evans,Consumer,Houston,Texas,Central,Office Supplies,Art Supplies,Highlighter 12-Pack,38.33,3,0.15,6.28
ORD-2024-06919,2024-04-19,2024-04-25,Same Day,Gavin Howell,Consumer,Nashville,Tennessee,South,Office Supplies,Storage,Tape Dispenser Heavy,183.76,11,0.0,34.28
ORD-2024-01612,2024-04-19,2024-04-24,Standard Class,Jamie James,Corporate,Portland,Oregon,West,Furniture,Tables,Corner Desk L-Shape,1842.57,5,0.0,441.73
ORD-2024-02027,2024-04-19,2024-04-22,Standard Class,Mark Taylor Jr.,Home Office,New York,New York,East,Office Supplies,Storage,Tape Dispenser Heavy,50.67,3,0.05,23.53
ORD-2024-03140,2024-04-19,2024-04-23,Standard Class,Katie Brown,Home Office,Birmingham,Alabama,South,Office Supplies,Paper,Copy Paper 5000 Sheets,291.0,7,0.0,140.7
ORD-2024-01596,2024-04-20,2024-04-22,Second Class,Amanda Forbes,Corporate,Salt Lake City,Utah,West,Office Supplies,Art Supplies,Marker Set 24-Color,23.3,1,0.05,9.79
ORD-2024-03396,2024-04-20,2024-04-26,Standard Class,Jacqueline Banks,Corporate,Orlando,Florida,South,Furniture,Chairs,Executive Leather Chair,712.6,2,0.25,-82.59
ORD-2024-05443,2024-04-20,2024-04-22,Second Class,James Johnson,Consumer,San Francisco,California,West,Furniture,Chairs,Ergonomic Mesh Chair,682.32,3,0.4,-17.57
ORD-2024-08144,2024-04-20,2024-04-24,Standard Class,Philip Yates,Consumer,Indianapolis,Indiana,Central,Furniture,Chairs,Task Chair Standard,96.36,1,0.3,-5.77
ORD-2024-01633,2024-04-20,2024-04-23,Standard Class,Joshua Carter,Home Office,Baltimore,Maryland,East,Technology,Phones,OnePlus 12,433.96,1,0.15,62.41
ORD-2024-02061,2024-04-20,2024-04-24,Second Class,Jennifer Perez PhD,Home Office,Sacramento,California,West,Furniture,Chairs,Ergonomic Mesh Chair,1345.99,4,0.0,243.37
ORD-2024-04875,2024-04-20,2024-04-26,Second Class,Ryan Willis,Consumer,Salt Lake City,Utah,West,Office Supplies,Storage,Label Maker Pro,39.15,1,0.15,10.72
ORD-2024-03272,2024-04-20,2024-04-21,Same Day,Todd Nielsen,Consumer,Detroit,Michigan,Central,Furniture,Chairs,Standing Desk Stool,834.04,4,0.0,189.9
ORD-2024-07905,2024-04-20,2024-04-22,Same Day,Lauren Nguyen,Home Office,Seattle,Washington,West,Furniture,Bookcases,Glass Display Case,2493.94,9,0.0,-61.82
ORD-2024-01842,2024-04-20,2024-04-27,Same Day,Mark Mills,Consumer,Richmond,Virginia,East,Furniture,Chairs,Task Chair Standard,636.6,5,0.15,-47.61
ORD-2024-05106,2024-04-20,2024-04-25,Second Class,Jerry Walsh,Consumer,Chicago,Illinois,Central,Furniture,Tables,Compact Writing Desk,824.61,3,0.0,94.25
ORD-2024-09313,2024-04-20,2024-04-26,First Class,Samantha Holmes,Consumer,Raleigh,North Carolina,South,Furniture,Furnishings,Whiteboard 48x36,663.87,5,0.0,109.31
ORD-2024-06890,2024-04-20,2024-04-23,Second Class,Shelby Simon,Consumer,Denver,Colorado,West,Office Supplies,Paper,Sticky Notes Bulk Pack,28.5,2,0.15,4.99
ORD-2024-01876,2024-04-21,2024-04-23,Standard Class,Abigail Baird,Consumer,Birmingham,Alabama,South,Office Supplies,Art Supplies,Pen Set Professional,81.28,3,0.15,25.11
ORD-2024-00687,2024-04-21,2024-04-23,Standard Class,Maria Henry,Home Office,Salt Lake City,Utah,West,Technology,Laptops,HP Spectre x360,5183.02,6,0.1,1497.18
ORD-2024-03701,2024-04-21,2024-04-24,First Class,Rebecca Kaufman DDS,Consumer,San Francisco,California,West,Technology,Monitors,"Samsung Curved 34""",3433.45,6,0.0,456.06
ORD-2024-05809,2024-04-21,2024-04-27,Standard Class,Steven Tyler,Consumer,New York,New York,East,Furniture,Furnishings,Desk Organizer Set,150.27,4,0.05,-4.49
ORD-2024-07649,2024-04-21,2024-04-23,First Class,David Wallace,Consumer,Houston,Texas,Central,Technology,Accessories,Webcam HD 1080p,206.0,3,0.0,57.41
ORD-2024-02936,2024-04-21,2024-04-26,Standard Class,Paul Hansen,Corporate,Raleigh,North Carolina,South,Technology,Accessories,AirPods Pro,210.19,1,0.25,24.24
ORD-2024-01093,2024-04-21,2024-04-25,Standard Class,Frank Whitaker,Consumer,Houston,Texas,Central,Office Supplies,Storage,Tape Dispenser Heavy,51.08,3,0.0,18.24
ORD-2024-06988,2024-04-21,2024-04-24,First Class,Jennifer Williams,Corporate,Louisville,Kentucky,South,Office Supplies,Paper,Copy Paper 5000 Sheets,39.54,1,0.15,11.86
ORD-2024-02939,2024-04-21,2024-04-24,Standard Class,Robert Lucas,Corporate,Los Angeles,California,West,Furniture,Chairs,Executive Leather Chair,1061.51,2,0.0,-1.6
